PGM_PO_NUMBER,PRD_LVL_NUMBER,NEW_FOB
2667301,71187341,4.55
2667301,71187358,4.55
2667301,71187365,4.55
2667301,71187372,4.55
2667302,71187396,4.55
2667302,71187402,4.55
2667302,71187419,4.55
2667302,71187426,4.55
2667302,71187433,4.55
2667302,71187440,4.55
2667306,71187396,4.55
2667306,71187402,4.55
2667306,71187419,4.55
2667306,71187426,4.55
2667306,71187433,4.55
2667306,71187440,4.55
2667307,71187327,4.55
2667307,71187334,4.55
2667307,71187341,4.55
2667307,71187358,4.55
2667307,71187365,4.55
2667307,71187372,4.55
2667211,68718275,5.35
2667211,68718282,5.35
2667211,68718299,5.35
2667211,68718305,5.35
2667211,68718312,5.35
2667211,68718329,5.35
2667212,68718206,5.35
2667212,68718213,5.35
2667212,68718220,5.35
2667212,68718237,5.35
2667212,68718244,5.35
2667212,68718251,5.35
2667221,68718206,5.35
2667221,68718213,5.35
2667221,68718220,5.35
2667221,68718237,5.35
2667221,68718244,5.35
2667221,68718251,5.35
2667222,68718275,5.35
2667222,68718282,5.35
2667222,68718299,5.35
2667222,68718305,5.35
2667222,68718312,5.35
2667222,68718329,5.35
2667234,68718206,5.35
2667234,68718213,5.35
2667234,68718220,5.35
2667234,68718237,5.35
2667234,68718244,5.35
2667234,68718251,5.35
2667235,68718275,5.35
2667235,68718282,5.35
2667235,68718299,5.35
2667235,68718305,5.35
2667235,68718312,5.35
2667235,68718329,5.35
2667205,68719128,4.62
2667205,68719135,4.62
2667205,68719142,4.62
2667205,68719159,4.62
2667205,68719166,4.62
2667205,68719173,4.62
2667205,68719180,4.62
2667206,68719050,4.62
2667206,68719067,4.62
2667206,68719074,4.62
2667206,68719081,4.62
2667206,68719098,4.62
2667206,68719104,4.62
2667220,68719128,4.62
2667220,68719135,4.62
2667220,68719142,4.62
2667220,68719159,4.62
2667220,68719166,4.62
2667220,68719173,4.62
2667220,68719180,4.62
2667232,68719128,4.62
2667232,68719135,4.62
2667232,68719142,4.62
2667232,68719159,4.62
2667232,68719166,4.62
2667232,68719173,4.62
2667232,68719180,4.62
2667233,68719050,4.62
2667233,68719067,4.62
2667233,68719074,4.62
2667233,68719081,4.62
2667233,68719098,4.62
2667233,68719104,4.62
2667238,68719128,4.62
2667238,68719135,4.62
2667238,68719142,4.62
2667238,68719159,4.62
2667238,68719166,4.62
2667238,68719173,4.62
2667238,68719180,4.62
2667203,69251320,2.7
2667203,69251337,2.7
2667203,69251344,2.7
2667203,69251351,2.7
2667203,69251368,2.7
2667203,69251375,2.7
2667203,69251382,2.7
2667204,69251191,2.7
2667204,69251207,2.7
2667204,69251214,2.7
2667204,69251221,2.7
2667204,69251238,2.7
2667204,69251245,2.7
2667210,69251191,2.7
2667210,69251207,2.7
2667210,69251214,2.7
2667210,69251221,2.7
2667210,69251238,2.7
2667210,69251245,2.7
2667213,69251320,2.7
2667213,69251337,2.7
2667213,69251344,2.7
2667213,69251351,2.7
2667213,69251368,2.7
2667213,69251375,2.7
2667213,69251382,2.7
2667214,69251191,2.7
2667214,69251207,2.7
2667214,69251214,2.7
2667214,69251221,2.7
2667214,69251238,2.7
2667214,69251245,2.7
2667215,69251269,2.7
2667215,69251276,2.7
2667215,69251283,2.7
2667215,69251290,2.7
2667215,69251306,2.7
2667215,69251313,2.7
2667218,69251269,2.7
2667218,69251276,2.7
2667218,69251283,2.7
2667218,69251290,2.7
2667218,69251306,2.7
2667218,69251313,2.7
2667219,69251191,2.7
2667219,69251207,2.7
2667219,69251214,2.7
2667219,69251221,2.7
2667219,69251238,2.7
2667219,69251245,2.7
2667225,69251320,2.7
2667225,69251337,2.7
2667225,69251344,2.7
2667225,69251351,2.7
2667225,69251368,2.7
2667225,69251375,2.7
2667225,69251382,2.7
2667230,69251191,2.7
2667230,69251207,2.7
2667230,69251214,2.7
2667230,69251221,2.7
2667230,69251238,2.7
2667230,69251245,2.7
2667231,69251269,2.7
2667231,69251276,2.7
2667231,69251283,2.7
2667231,69251290,2.7
2667231,69251306,2.7
